City,Neighbourhodd,Price($),Size(m²,Rooms,Bathrooms,link
Bogotá,Castilla,380683000,80.59,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
Cali,Prados de Oriente,114531945,50.48,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
Bogotá,Castilla,436408000,97.61,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
Bogotá,Chicó Navarra,1079804000,83.81,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Galerias,149567500,20.63,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,133665000,18.76,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Madrid,Ciudadela La Prosperidad,160999900,60.9,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/fontana-6/ciudadela-la-prosperidad/madrid/7121757
Cali,Decepaz Invicali,121900000,44.62,3,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-del-parque-conjunto-cerrado/decepaz-invicali/cali/7207846
Armenia,60 Casas Zona Centro,180000000,62.64,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/arboleda-real/60-casas--zona-centro/armenia/6795755
Cali,Decepaz Invicali,132500000,44.62,3,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-del-parque-conjunto-cerrado/decepaz-invicali/cali/7207846
Bogotá,Galerias,145072500,20.01,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,173130000,23.88,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,162037500,22.35,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,131670000,18.48,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,183207500,25.27,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Mosquera,ciudadela novaterra,236145000,57.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Mosquera,CIUDADELA NOVATERRA,245070000,64.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Mosquera,ciudadela novaterra,287500000,83.96,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
Bogotá,San Felipe,421872683,47.03,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,Castilla,344000000,73.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
Bogotá,Chicó Navarra,1617013000,140.12,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,732310000,63.5,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,350135000,29.3,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
Bogotá,Chicó Navarra,335560000,30.34,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,469058000,41.55,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,1782088000,136.0,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Castilla,170000000,39.3,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/nogal-club-house/castilla/bogota/7155662
Bogotá,Castilla,332351000,69.03,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
Bogotá,Chicó Navarra,877165000,65.67,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Castilla,367967000,84.42,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/malaga-castilla-reservado/castilla/bogota/5311360
Bogotá,Castilla,467370000,100.08,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
Bogotá,Chicó Navarra,381803000,31.95,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
Bogotá,Chicó Navarra,237947000,21.31,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Paloquemao,186000000,34.0,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-del-parque/paloquemao/bogota/6903734
Bogotá,San Felipe,421872683,47.03,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,535470200,60.91,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,Ciudad Alsacia,238774000,49.78,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
Ricaurte,RICAURTE CUNDINAMARCA,207300000,53.8,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
Bogotá,Ciudad Alsacia,562756000,96.44,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
Bogotá,Ciudad Alsacia,500861000,84.35,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
Bogotá,Teusaquillo,423300000,56.61,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,Polo Club,327351510,26.62,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
Bogotá,Teusaquillo,265700000,33.86,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,San Felipe,249674775,30.45,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,Teusaquillo,265700000,33.86,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,Polo Club,327351510,26.62,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
Bogotá,Ciudad Alsacia,500861000,84.35,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
Bogotá,San Felipe,249674775,30.45,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,255620000,31.17,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,Teusaquillo,419900000,56.13,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,San Felipe,421872683,47.03,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,535470200,60.91,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,Ciudad Alsacia,238774000,49.78,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
Ricaurte,RICAURTE CUNDINAMARCA,207300000,53.8,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
Bogotá,Ciudad Alsacia,562756000,96.44,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
Bogotá,San Felipe,293335175,40.61,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
Bogotá,San Felipe,294660802,40.8,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
Bogotá,San Felipe,507321022,73.75,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
Bogotá,Ciudad Alsacia,262465000,61.15,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
Bogotá,Teusaquillo,423300000,56.61,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,San Felipe,231483000,28.58,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,310987335,39.93,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Ricaurte,RICAURTE CUNDINAMARCA,416606000,99.7,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
Bogotá,Polo Club,235317046,26.63,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
Bogotá,Teusaquillo,263900000,33.84,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,Teusaquillo,425500000,56.13,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,San Felipe,446649000,50.34,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,364779000,43.82,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,339368000,40.57,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,239825066,29.98,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,456477000,51.48,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Madrid,Ciudadela La Prosperidad,160999900,60.8,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/fontana-6/ciudadela-la-prosperidad/madrid/7121757
Bogotá,Galerias,169287500,23.35,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,248385000,34.26,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,133593750,18.75,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,133980000,18.48,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,186760000,25.76,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,184875000,25.5,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
Bogotá,Galerias,135937500,18.75,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,160526250,22.53,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,Galerias,160526250,22.53,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
Bogotá,San Cristobal Norte,249000000,59.4,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/edificio-toledo-163-p.h./san-cristobal-norte/bogota/6387138
Bogotá,Suba Centro,163883578,31.32,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-de-galicia/suba-centro/bogota/6792008
Bogotá,Ciudad Salitre,1025119000,103.61,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Bogotá,San Cristobal Norte,272000000,59.4,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/edificio-toledo-163-p.h./san-cristobal-norte/bogota/6387138
Bogotá,Ciudad Salitre,586320830,65.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Bogotá,Ciudad Salitre,693255287,78.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Bogotá,Nueva Castilla,351624097,59.08,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/castelo-oasis/nueva-castilla/bogota/6483794
Guasca,junto al club la pradera de potosí,1478300000,211.0,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/refugio-del-valle/junto-al-club-la-pradera-de-potosi/guasca/6513006
Guasca,junto al club la pradera de potosí,2016900000,271.0,4,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/refugio-del-valle/junto-al-club-la-pradera-de-potosi/guasca/6513006
Pereira,KM 5 Pereira Cerritos,374900000,76.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/solarum--aire-vivo/km-5-pereira--cerritos/pereira/5942231
Pereira,KM 5 Pereira Cerritos,523900000,98.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/solarum--aire-vivo/km-5-pereira--cerritos/pereira/5942231
Bogotá,Ciudad Salitre,789048084,94.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Bogotá,Ciudad Salitre,690080708,78.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Bogotá,Teusaquillo,265600000,33.84,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,Teusaquillo,264000000,33.86,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
Bogotá,San Felipe,431149455,63.4,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
Bogotá,Ciudad Alsacia,467150000,78.35,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
Ricaurte,RICAURTE CUNDINAMARCA,720000000,186.6,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
Bogotá,San Felipe,399540246,44.53,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
Bogotá,San Felipe,239880321,34.09,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
Ricaurte,RICAURTE CUNDINAMARCA,273094000,64.2,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
Bogotá,Ciudad Salitre,690080708,78.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Bogotá,Cerros de Suba,2140000000,261.0,4,6,https://www.fincaraiz.com.co/proyecto-de-vivienda/nogales/cerros-de-suba/bogota/7168073
Bogotá,Ciudad Salitre,789754864,87.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Pereira,KM 5 Pereira Cerritos,374900000,76.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/solarum--aire-vivo/km-5-pereira--cerritos/pereira/5942231
Pereira,KM 5 Pereira Cerritos,523900000,98.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/solarum--aire-vivo/km-5-pereira--cerritos/pereira/5942231
Bogotá,Ciudad Salitre,1025119000,103.61,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Bogotá,San Cristobal Norte,272000000,59.4,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/edificio-toledo-163-p.h./san-cristobal-norte/bogota/6387138
Bogotá,Ciudad Salitre,1168422940,119.0,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Guasca,junto al club la pradera de potosí,1478300000,211.0,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/refugio-del-valle/junto-al-club-la-pradera-de-potosi/guasca/6513006
Guasca,junto al club la pradera de potosí,2016900000,271.0,4,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/refugio-del-valle/junto-al-club-la-pradera-de-potosi/guasca/6513006
Bogotá,Ciudad Salitre,789048084,94.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Bogotá,Ciudad Salitre,586320830,65.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6410605
Bogotá,Ciudad Salitre,859857852,101.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vissani/ciudad-salitre/bogota/6815283
Bogotá,Nueva Castilla,351624097,59.08,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/castelo-oasis/nueva-castilla/bogota/6483794
Bogotá,Nueva Castilla,363378849,61.56,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/castelo-oasis/nueva-castilla/bogota/6483794
Bogotá,San Cristobal Norte,249000000,59.4,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/edificio-toledo-163-p.h./san-cristobal-norte/bogota/6387138
Bogotá,Suba Centro,163883578,31.32,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-de-galicia/suba-centro/bogota/6792008
